33.42031057,-13.43650575,25.33706411,6.408613522,5.196426676,-0.062226832,-0.112687123
51.97135486,-9.212610464,24.53759015,6.00423613,5.113783296,-0.05819664,-0.118889533
62.75126296,-6.591339145,22.80122619,2.449000434,6.129815111,-0.215238328,-0.173429231
84.17524963,-1.15668316,20.36781939,-0.684167377,6.198269499,-0.325379431,0.789058883
41.73923965,-8.071890369,20.348822,-1.404621213,7.001844432,-0.440933821,1.77828408
13.07674437,-12.39433341,20.8813129,-2.170756509,8.316699604,-0.565935285,2.75551041
8.8151834,-11.32451302,21.15042302,-2.941953243,7.829774568,-0.582771965,3.752575234
27.15662434,-6.151171903,20.78740583,-3.014505983,6.091645432,-0.416791743,-0.228190803
22.88065055,-4.982898772,21.83302499,-2.686477418,6.686735183,-0.430342681,-0.235152867
34.3712643,-1.160427612,20.82919365,-3.612158548,5.385814894,-0.390155505,-0.228956294
41.66690922,3.391201375,20.9244207,-4.213164389,4.689776426,-0.381151219,0.770199302
52.87150706,8.706934918,21.20898919,-3.367665702,4.223202266,-0.300887568,-0.218174729
48.37635695,11.04072406,20.86190792,-3.486854127,4.318798355,-0.312602669,-0.220737513
63.39197569,17.82042138,19.91518487,-2.634736082,4.642018074,-0.291823268,-0.218357122
56.73975484,20.74726612,20.13464395,-2.106376935,4.523156894,-0.270857915,-0.211693837
52.08466647,23.95058245,19.68677397,-2.24110713,4.625195723,-0.283344764,-0.214720912
56.67147706,26.6493442,19.93680511,-2.855899242,3.961110749,-0.261907089,-0.215250058
61.28908482,29.26247206,19.52319616,-4.166045841,3.55439474,-0.278422103,-0.225934532
66.62561123,33.40678857,19.15767008,-4.123908547,3.467646047,-0.267634767,-0.226172468
45.65006288,31.39817917,19.45565773,-5.158147528,3.277657504,-0.304703428,-0.232746218
50.27502473,33.9666333,18.58008533,-5.804097323,3.456811948,-0.332957067,-0.242672922
59.55171312,38.79102029,17.74769653,-5.044444414,3.89604543,-0.342929543,0.758463185
51.09504602,40.58946524,19.1133864,-5.479754384,4.00095258,-0.372926952,1.7488007
21.04502836,38.17174277,18.35477684,-5.365404348,5.169565186,-0.472909176,2.740637416
-14.88055212,34.62674374,17.40555751,-6.707401034,6.119083172,-0.612606928,3.720166124
-42.01186401,32.83781337,17.30505461,-5.849298797,6.97562338,-0.667885731,4.722855623
-40.7586416,37.18600524,17.4259074,-6.169982502,7.747867906,-0.725843766,5.705656136
-51.14530624,38.38933751,16.63040822,-5.73298103,8.55179095,-0.780821116,6.702142548
-42.02855611,44.08325168,15.6972307,-4.988869891,8.997467172,-0.79156534,7.702814363
-25.07544845,51.41392122,16.4522119,-4.356077959,9.220591085,-0.775566785,8.699489961
-17.96318488,56.87603754,16.64832689,-3.613074281,8.859496846,-0.741120182,9.709094365
-23.59213603,59.95686026,16.78209106,-4.046685989,9.75938272,-0.814829922,10.69026749
-28.40882242,64.04000701,16.23477854,-4.208344057,9.880986312,-0.846119354,11.68645724
-25.22187538,68.73323865,15.97630801,-2.865673863,10.17870044,-0.83241235,12.69588947
-33.80935976,71.21341058,15.54077324,-3.087357296,10.37977645,-0.889944499,14.69130512
-15.02266844,79.59714926,14.48722974,-2.197636835,10.64962302,-0.878966706,15.69383228
-6.729147697,84.24048351,13.65668542,-1.454116497,11.10709098,-0.891189425,16.6947359
-24.47946044,86.79533141,12.57307765,-1.188054442,12.07110562,-0.98226456,18.68788316
-19.46447032,92.68900552,12.00732032,-1.188386791,12.01036443,-0.991051554,19.68639776
-21.33165376,97.31531048,11.45447437,-1.301647143,12.07726458,-1.015590254,20.68328496
-30.74250483,98.74436921,11.11909415,-1.512709902,12.2770827,-1.056578735,21.67924609
-47.03552946,98.90605879,10.7966253,-1.836700664,12.60454216,-1.113318923,22.67357982
-33.07758957,-26.70795688,25.65421551,-0.440416932,11.2768363,-1.029772132,23.73664273
-41.11008582,-27.24164458,26.03262473,-1.260427556,10.85633405,-1.054829367,24.73324713
-23.78467487,-21.87932304,25.08459214,-1.715723591,10.81474748,-1.072242211,25.7257943
-23.3928331,-18.45140346,26.43368168,-2.005840414,10.75554433,-1.081987426,26.71822418
-20.19545489,-13.87208943,25.32682139,-1.437262745,9.592804275,-0.548923457,-0.259220356
-23.71989937,-11.15556195,26.79615779,-1.388039044,10.94592279,-0.602336594,-0.281902634
-18.19499382,-8.091127567,28.48697224,-0.203330273,11.10129879,-0.555432405,-0.276384521
-39.97470294,-6.219693216,27.46309569,1.561749012,8.711854894,-0.40896873,-0.218226017
-73.89485171,-4.141275524,28.31524985,0.648419915,9.295190409,-0.481466363,-0.235953597
-74.69982277,5.787315833,28.44115079,0.916711524,9.857309602,-0.490737831,-0.245947508
-74.37820958,15.01408062,28.55064838,0.824018137,9.04231819,-0.444298197,-0.24074876
-77.65842584,21.82583599,29.44754481,0.426515165,9.053869753,-0.446257855,-0.250799805
-85.20215386,29.60417889,29.57179825,0.204761203,8.384754167,-0.417820171,-0.247460934
-77.95104827,40.02603107,29.12009195,-0.07769933,9.051923759,-0.446270631,-0.265286005
-82.22359976,46.59870785,29.44152183,-0.219797408,8.315146867,-0.409530047,-0.260315881
-83.0142953,56.42831319,28.78843509,-1.039519624,7.782201638,-0.404065095,-0.265969237
-84.79732608,66.01883995,27.5598818,-1.603836945,6.500927953,-0.359899902,-0.256601424
-88.24844524,73.65186661,27.77754604,-1.745518849,5.752431714,-0.321689494,-0.251868323
-85.86256463,82.83646188,24.39119644,-2.292079479,6.078256212,-0.367134207,-0.259901397
-84.65794119,92.83983922,22.03150617,-2.839156768,5.58551851,-0.365909597,-0.259233688
-90.22797983,100.9356139,21.6901072,-2.364448782,5.465804421,-0.34471005,-0.254672078
-90.86055061,109.7929924,20.09853471,-2.232894958,4.745723972,-0.30926149,-0.243849719
-91.16963432,117.0042463,19.74894657,-3.005817235,4.193378132,-0.301472621,-0.248104984
-92.41275334,124.0648652,19.89218484,-5.033301503,5.449761599,-0.415787657,-0.293255371
-95.51557152,129.636013,21.22883632,-3.080961263,4.75618245,-0.311468117,-0.26628529
-98.46259032,134.8816909,20.28656174,-5.541127725,5.5301406,-0.426123887,-0.306103276
-95.25306853,144.8228817,21.7178061,-4.194714423,4.145707826,-0.297028142,-0.279896415
-94.56246292,152.2285404,21.48172105,-4.558844791,4.927560894,-0.33967814,-0.29841508
-99.9491202,159.4138277,21.03943414,-5.428146325,4.472902575,-0.34392091,-0.304302277
-98.5885236,163.1212528,23.16318824,-4.602905277,5.477479733,-0.348130139,-0.315666802
-100.1158356,166.1142518,23.96519556,-5.216770918,7.051498252,-0.434995479,-0.348039439
-96.89641518,170.8240159,24.07988075,-5.493978005,7.774224188,-0.470430864,-0.36446029
-104.3319007,172.6726727,24.31564394,-5.933101611,8.691086643,-0.529847181,-0.382974181
-107.2223538,177.1449997,23.84849291,-5.084391108,7.739239749,-0.459710787,-0.360596812
-105.1478364,182.5530082,23.8631014,-5.393447164,8.486715294,-0.498176835,-0.377719655
-66.77381689,-26.40111669,45.8641591,-0.183739862,5.226277385,-0.201801059,-0.219744942
-68.29602096,-23.56512949,45.30986773,-1.614081861,4.938668549,-0.232979494,-0.232523371
-69.3635554,-17.84781773,44.85358659,-0.355988647,5.309228825,-0.211803471,-0.224641207
-70.2242654,-13.08195346,44.09474085,-1.801456243,5.016343382,-0.24228383,-0.238120949
-69.31118902,-7.101522244,42.85578307,-1.599111709,4.255370279,-0.2018709,-0.225433261
-63.29153895,-1.170988411,41.04475149,-1.995917032,3.654151009,-0.187387692,-0.221274186
-70.08386553,2.491493737,39.92133827,-1.907091303,3.032610991,-0.164204963,-0.209982085
-73.91933506,6.652460359,38.33042817,-1.105671054,2.942237992,-0.146010128,-0.197234759
-62.40665906,10.34091031,35.94070649,-0.038761774,3.398929063,-0.141038825,-0.188764875
-53.14556645,-28.79237455,39.16787871,-0.694333389,3.585826925,-0.177541619,-0.187613122
-61.19608607,-29.32053914,39.28239004,0.520440929,4.06671937,-0.170109923,-0.179029409
-44.83470676,-24.4081844,39.71196408,1.458790969,3.512322149,-0.095455257,-0.165855639
-39.22657725,-21.65867754,38.8345472,0.828973746,3.673242115,-0.121458653,-0.175549858
-36.60610197,-19.32202126,39.08826731,0.18191649,3.045626097,-0.104521465,-0.176543973
-36.14363557,-16.00787688,39.68490901,-1.759235298,4.254674171,-0.213100383,-0.21936474
-13.11925902,-8.66263697,38.70887126,-1.155174245,3.073141939,-0.120858175,-0.200164296
7.941360928,-1.102053769,43.10497981,-1.093431624,6.779281266,-0.24386447,-0.267893741
-32.09936052,-4.833359272,38.97163928,-2.506152853,3.633814116,-0.196774422,-0.224090426
-48.35766563,-4.542799131,39.9166614,-2.969347735,6.833783193,-0.370082528,-0.274446218
-43.10436318,-0.083555102,42.11936665,-1.112684447,6.741490542,-0.286387607,-0.259471821
-18.38625338,-18.74082299,42.93183501,0.439035319,3.893755343,-0.096501732,-0.196929261
-45.69234899,-19.57141197,43.65199164,-0.035586346,3.57194775,-0.111052872,-0.195905926
-52.62809216,-15.02605052,42.54313728,0.43035695,4.309283858,-0.141331001,-0.199574
-70.06436001,-14.17641977,42.11924555,0.08590332,4.648370902,-0.183071018,-0.205623376
-70.1252837,-8.319015425,41.45944327,0.000577816,4.67219521,-0.185858817,-0.208421827
-77.89161035,-4.779560158,40.91518555,-0.198266493,4.835452603,-0.205876817,-0.212615864
-74.84127934,0.854174801,41.38991301,-1.15538678,4.978823216,-0.230353996,-0.230263992
-80.81037652,5.567236868,40.1638666,-1.06597025,4.34549146,-0.205692772,-0.219203697
-72.83174523,11.90454991,38.8111095,-2.094707232,3.121932781,-0.174970452,-0.215337423
-68.96916591,18.42813934,37.56661828,-1.843964983,2.306256244,-0.127806791,-0.201952281
-61.96634818,24.53972591,35.75374222,-2.224637734,1.686802496,-0.11107334,-0.197560721
-76.45492657,25.82981528,34.28504258,-1.584959379,1.790493626,-0.116850765,-0.186901219
-58.64040587,-26.65299026,38.70729434,-1.222313723,2.347224105,-0.138817853,-0.175912507
-47.17323522,-22.78955895,37.90513966,-0.788443563,1.374805306,-0.072416611,-0.158802835
-45.31508205,-27.47335649,37.88315324,-0.41485722,0.554391849,-0.024949589,-0.140750053
-42.52731442,-26.05090113,37.77569863,-0.382175901,0.506203545,-0.018979277,-0.140522106
-38.87635264,-23.60547389,37.47928173,-1.315795735,1.470155399,-0.090433645,-0.165934949
0.097882655,-14.52890621,37.8664327,-0.006396542,0.496365182,0.035976625,-0.147414029
-19.70507173,-22.37315648,41.7610263,-2.28883195,4.093802562,-0.200407539,-0.226985142
9.602533252,-16.13365521,40.9111121,-1.941693064,1.43428703,-0.040041052,-0.19073057
35.88287267,-9.510662911,40.68761971,-2.111604406,3.331279274,-0.112428925,-0.225292147
-2.802155416,-14.57653596,42.83707017,-3.283950126,4.745268239,-0.233950253,-0.256402601
34.26733893,-6.033341536,41.9006299,-3.39752505,4.322684906,-0.18794585,-0.258657308
30.01299474,-5.008728149,41.70529793,-3.493313505,4.408580688,-0.198498993,-0.260521046
34.48999795,-12.77004303,42.66235335,-3.296483148,4.292345467,-0.184377632,-0.25538935
-51.22534209,-27.40574457,45.00226008,-5.22747592,6.575074251,-0.413130238,-0.297189565
-57.66425975,-25.96215315,43.6415354,-3.861104405,4.146823968,-0.268151471,-0.244066273
-65.12318833,-24.07253621,44.07897525,-2.940676721,5.392187912,-0.301353723,-0.251667066
-67.69196789,-21.34903356,43.81453411,-2.06070805,4.427383147,-0.229665161,-0.228355897
-72.31625909,-18.23135112,42.70302402,-2.890792732,4.786790939,-0.280104701,-0.241538301
-71.6702717,-27.56237825,43.73809513,-2.168892903,2.360757998,-0.142628953,-0.196972603
-70.48540398,-28.28823069,43.75184274,-3.103935887,3.359940286,-0.218501464,-0.221679593
-68.40759209,-23.13993366,41.37087806,-3.293734031,2.065095996,-0.172068747,-0.203196803
-56.32720079,-17.00238056,39.65070078,-3.578027526,1.347954728,-0.143303658,-0.197173312
-54.87091822,-13.81156863,37.38796139,-4.719592027,1.082318942,-0.176472191,-0.203398191
-55.4660084,-10.77063425,36.65786784,-3.143161408,0.666915674,-0.112021766,-0.178864282
-43.00831601,-6.770823932,35.39190523,-2.028961872,0.26213285,-0.055108906,-0.160764355
-46.25050886,-5.753491288,33.49181422,-1.868237973,0.406470639,-0.072152634,-0.156539513
-47.54799601,-4.230393428,32.82898536,-1.251431909,1.023533441,-0.08769367,-0.156948027
-41.89990176,-1.508494598,31.8652394,-2.848141085,2.208385303,-0.192600241,-0.192051229
-49.1253785,-0.883379676,32.916392,-2.568510236,2.858178489,-0.21290191,-0.199710747
-40.27199545,-26.69559064,37.15298014,-2.570673414,4.120885601,-0.26214652,-0.215056806
-27.62910821,-23.50356807,36.82540405,-3.736217668,3.561851027,-0.259887837,-0.223417112
10.72765742,-16.16944778,39.26439003,-2.833645939,6.245459602,-0.309716208,-0.264451722
63.06718129,-7.940854367,38.74107082,-1.683682195,4.502769024,-0.148340848,-0.23617733
101.1891871,0.160997309,39.89562755,0.32065531,3.28332919,0.014552288,-0.207264058
93.18224276,-0.301845688,40.96421673,-0.367021967,4.968773621,-0.08612238,-0.240095535
112.9411881,2.902682553,41.09250281,0.35597238,5.95333227,-0.093425077,-0.249712186
97.92442648,1.706422207,39.01286891,-1.036445873,5.987982307,-0.163685795,-0.259190261
177.0304503,13.64815352,39.83358159,0.996488928,4.252382094,0.056618979,-0.229032844
67.92782469,-6.637033694,38.33540442,-0.553846766,6.353085648,-0.201898902,-0.248982557
14.94663929,-16.92939395,37.82119442,-2.112676561,7.591931254,-0.360983214,-0.271462526
4.962378596,-17.91506787,37.27688707,-1.625347247,8.366589229,-0.395996024,-0.273493895
-13.79867444,-20.91542128,37.26097162,-1.939724311,8.716301878,-0.439140865,-0.278145859
-23.42535644,-23.89256529,34.89943536,-2.932967674,7.873743591,-0.454867292,-0.269804549
-28.35036228,-24.85585482,34.33134674,-2.742093067,7.198353048,-0.425168025,-0.255713319
-2.955295685,-19.23428276,34.64456496,-3.002384773,6.144828904,-0.355694812,-0.250890776
39.43171926,-12.3489601,34.17505906,-1.054712994,3.563808776,-0.138308924,-0.199767004
59.13322354,-8.858213001,33.01256589,-0.763219239,4.042358632,-0.142995365,-0.204514867
101.0050778,1.012827979,31.64030827,0.827099253,3.093799029,-0.018965402,-0.179675151
151.8444599,11.94338739,29.17680735,2.539311409,2.821110976,0.076015648,-0.161905877
103.379495,-0.960912783,30.38905187,2.498411837,3.446292611,0.004950699,-0.161272434
133.705108,5.476575491,29.7691208,3.647176597,3.473336983,0.062197881,-0.153771927
152.2253551,9.786104664,29.63328695,3.938153692,3.133324639,0.104180763,-0.149819008
115.1540637,1.252680207,30.56859476,4.051553989,3.555980364,0.058167688,-0.147569518
122.1171213,2.192870346,31.64478599,3.236431295,3.605846321,0.045089072,-0.161724011
129.8408594,4.62687113,32.68386346,2.806875167,4.999539102,-0.019581697,-0.190835732
128.7859917,4.943492825,33.21205838,2.511346931,5.787594078,-0.063172635,-0.206556625
127.783008,5.008799424,35.49412845,1.98329711,6.495715005,-0.097632535,-0.227898859
71.19572878,-2.714603514,31.03096936,0.976060733,4.239661696,-0.099763506,-0.186825723
71.875558,-0.668674734,31.98103703,0.417860205,5.767510954,-0.180966401,-0.218034345
68.97631379,-6.877321652,34.46576736,0.607242175,7.074074592,-0.228868943,-0.236280111
62.67476663,-5.775165162,34.22316377,0.471330377,7.199696896,-0.244312782,-0.238843573
70.22760184,-2.519893083,34.58300905,0.297595318,7.833341874,-0.268813486,-0.253171148
98.18615181,5.846662217,34.75237093,0.439244299,8.093763118,-0.24722103,-0.263315588
71.30061648,2.591010956,33.44483998,0.515481622,7.065926031,-0.227628807,-0.240019168
56.77975998,4.329145263,36.07462808,0.795522283,9.135260511,-0.309564169,-0.270821395
20.68493635,1.595114282,34.44483036,-0.279267232,9.31160867,-0.391061022,-0.276189657
7.150541943,3.25458987,34.67720081,0.136163912,9.320388837,-0.385847374,-0.271153766
-6.338779779,4.729445561,33.46694347,-1.231773255,8.491473546,-0.403849997,-0.271932649
-11.62659473,-16.79289094,33.33632415,-0.332301708,4.091321763,-0.190173097,-0.188023617
-23.47306822,-13.30980503,30.8803935,-0.763497629,3.058202906,-0.176015539,-0.173259906
-31.41585479,-8.914174704,30.11999949,-1.370543046,1.875469653,-0.144116177,-0.163422351
-57.98415382,-8.075501869,28.38439465,-1.922605674,3.234864287,-0.257351871,-0.181895448
-50.02896563,-1.697228675,27.23331421,-1.591791366,2.339807097,-0.200415486,-0.167116075
-49.90832146,3.146988739,25.43334952,-2.085392121,1.847994696,-0.199433741,-0.164351909
-51.57575562,6.763155651,23.85434255,-2.202882284,2.738569507,-0.254861174,-0.176079088
-59.80092168,7.193865716,24.79199205,-2.332043343,2.054163785,-0.224723977,-0.169475207
-57.07385703,-29.73225403,29.4627507,-2.412905611,1.272663092,-0.189815696,-0.151808753
-49.421819,-26.80057881,31.02817861,-3.121857403,3.436176371,-0.29582716,-0.196408882
-50.42150831,-26.99498367,30.91467551,-3.530649313,2.101977463,-0.245388294,-0.182145483
-40.90969189,-23.33293238,31.73279527,-4.336316032,2.113283032,-0.253649885,-0.196765859
-44.52985649,-25.86399352,31.36557207,-4.098050685,1.406700141,-0.220148207,-0.181508345
-46.98676653,-28.86477779,33.2911896,-5.306920197,2.389258377,-0.294737367,-0.212072786
-28.38744881,-24.98512723,33.20518388,-5.008259531,2.046060858,-0.252372947,-0.20789033
-19.50964015,-23.191345,34.92164907,-5.677504155,4.181566963,-0.354963538,-0.251553712
-12.83066405,-20.76712917,37.28985123,-4.732483881,5.078756294,-0.34597917,-0.26058726
-29.13299355,-20.66399872,36.38759271,-4.773725703,4.626603187,-0.34374671,-0.250686207
-12.97245541,-14.47007626,36.57908836,-4.825667584,5.105838168,-0.349157179,-0.263620464
-33.98572236,-16.33873949,37.85774036,-3.412341451,6.339415537,-0.374748194,-0.263621669
-56.1562606,-17.40755935,36.30290862,-4.24573319,6.254038262,-0.423969887,-0.265270853
-73.46338735,-17.34182189,36.64344571,-3.879290562,6.329313601,-0.426985466,-0.26070061
-72.05771806,-13.81901673,37.32457202,-4.837417825,6.4961953,-0.454410965,-0.277879909
-70.66121635,-10.35423743,37.42838731,-5.524007623,5.896514067,-0.440885979,-0.279805554
-63.06693544,-7.488984435,34.26705588,-5.609642453,5.331078627,-0.430179231,-0.267925055
-44.71877843,-24.80613285,32.96769792,-4.353972239,1.336466396,-0.212179125,-0.187828731
-24.86468997,-22.1402392,32.36795691,-4.711133517,1.222703058,-0.204355193,-0.192870073
-20.50397713,-18.22164916,31.54231187,-4.020931992,1.740059297,-0.207556725,-0.192582724
-37.75132303,-18.42987907,29.51629429,-4.109464068,2.149380084,-0.257265824,-0.192311714
-26.51579072,-13.19924614,29.13970132,-3.970531343,1.953224523,-0.232977025,-0.191154741
-28.77481592,-12.00086076,27.23776582,-3.793674872,2.079327834,-0.24777051,-0.186697415
-26.18513781,-9.578570597,28.15512604,-3.745377641,1.194342853,-0.192880632,-0.177536201
-10.02459966,-3.384648134,28.34662169,-3.797319523,1.673577834,-0.1982911,-0.190470458
-14.64707736,-0.164266105,28.27438606,-5.563138474,2.213678105,-0.2779425,-0.219664286
